lr_group_0,lr_group_1,step,valid-loss,valid-entity_macro_f1,valid-character_macro_f1,epoch,train-loss
5.093333333333333e-06,5.093333333333333e-06,487,,,,,
4.986666666666667e-06,4.986666666666667e-06,488,,,,,
4.880000000000001e-06,4.880000000000001e-06,489,,,,,
4.773333333333334e-06,4.773333333333334e-06,490,,,,,
4.666666666666667e-06,4.666666666666667e-06,491,,,,,
4.56e-06,4.56e-06,492,,,,,
,,425,0.06191866099834442,86.51664436807314,91.04720487805473,2,
4.453333333333334e-06,4.453333333333334e-06,494,,,,,
4.346666666666667e-06,4.346666666666667e-06,495,,,,,
4.24e-06,4.24e-06,496,,,,,
4.133333333333333e-06,4.133333333333333e-06,497,,,,,
4.0266666666666665e-06,4.0266666666666665e-06,498,,,,,
3.92e-06,3.92e-06,499,,,,,
3.8133333333333334e-06,3.8133333333333334e-06,500,,,,,
,,432,0.06233341991901398,85.20371919800512,90.43647820845896,2,
3.7066666666666666e-06,3.7066666666666666e-06,502,,,,,
3.6e-06,3.6e-06,503,,,,,
3.493333333333333e-06,3.493333333333333e-06,504,,,,,
3.386666666666667e-06,3.386666666666667e-06,505,,,,,
3.2800000000000004e-06,3.2800000000000004e-06,506,,,,,
3.1733333333333336e-06,3.1733333333333336e-06,507,,,,,
3.066666666666667e-06,3.066666666666667e-06,508,,,,,
,,439,0.06254749000072479,85.38788126062022,90.4568092908089,2,
2.9600000000000005e-06,2.9600000000000005e-06,510,,,,,
2.8533333333333337e-06,2.8533333333333337e-06,511,,,,,
2.746666666666667e-06,2.746666666666667e-06,512,,,,,
2.64e-06,2.64e-06,513,,,,,
2.5333333333333334e-06,2.5333333333333334e-06,514,,,,,
2.4266666666666666e-06,2.4266666666666666e-06,515,,,,,
2.32e-06,2.32e-06,516,,,,,
,,446,0.06276430934667587,85.38788126062022,90.4568092908089,2,
2.2133333333333335e-06,2.2133333333333335e-06,518,,,,,
2.1066666666666667e-06,2.1066666666666667e-06,519,,,,,
2.0000000000000003e-06,2.0000000000000003e-06,520,,,,,
,,449,,,,2,0.01562928408384323
1.8933333333333333e-06,1.8933333333333333e-06,522,,,,,
1.7866666666666668e-06,1.7866666666666668e-06,523,,,,,
1.68e-06,1.68e-06,524,,,,,
1.5733333333333332e-06,1.5733333333333332e-06,525,,,,,
,,453,0.06245393678545952,85.46020323729303,90.4506489317378,2,
1.4666666666666667e-06,1.4666666666666667e-06,527,,,,,
1.36e-06,1.36e-06,528,,,,,
1.2533333333333335e-06,1.2533333333333335e-06,529,,,,,
1.1466666666666668e-06,1.1466666666666668e-06,530,,,,,
1.04e-06,1.04e-06,531,,,,,
9.333333333333334e-07,9.333333333333334e-07,532,,,,,
8.266666666666668e-07,8.266666666666668e-07,533,,,,,
,,460,0.062259986996650696,85.26838738051552,90.31428482101629,2,
7.2e-07,7.2e-07,535,,,,,
6.133333333333334e-07,6.133333333333334e-07,536,,,,,
5.066666666666667e-07,5.066666666666667e-07,537,,,,,
4.0000000000000003e-07,4.0000000000000003e-07,538,,,,,
2.9333333333333337e-07,2.9333333333333337e-07,539,,,,,
1.8666666666666667e-07,1.8666666666666667e-07,540,,,,,
8e-08,8e-08,541,,,,,
,,467,0.06222518905997276,84.59611149084833,90.04403212361774,2,
0.0,0.0,543,,,,,
0.0,0.0,544,,,,,
0.0,0.0,545,,,,,
,,471,0.062420815229415894,87.7277246909043,91.84701502200507,2,
